EQY_FUND_CRNCY,REL_INDEX,FA_ADJUSTED,,,,,,,,,,,,,
LCL,,,,,,,,,,shares traded on avg,,realized vol,,,Company description
Ticker,Name,Market Cap,Market Cap,Price:D-1,P/E,Total Return YTD,Revenue T12M,Country,Primary Exchange Name,volume avg 20d,volume avg 3m,volatility 30d,volatility 60d,volatility 90d,CIE_DES
SAPGF US Equity,SAP SE,169902145536,169902145536,138.300003051758,44.5574150085449,4.93171460508044,26938999808,GE,OTC US,6625,21540.703125,19.657949530325,21.408531526814,28.7075494856235,"SAP SE is a multinational software company. The Company develops business software, including e-business and enterprise management software, consults on organizational usage of its applications software, and provides training services. SAP markets its products and services worldwide."
ADBE US Equity,ADOBE INC,169301655552,169301655552,349.739990234375,59.0182647705078,6.04287099339387,11171296000,US,NASDAQ GS,2034443.625,2383934.5,15.7426700802046,17.6486930035,20.3056167897727,"Adobe Inc. develops, markets, and supports computer software products and technologies. The Company's products allow users to express and use information across all print and electronic media. Adobe offers a line of application software products, type products, and content for creating, distributing, and managing information."
NKE US Equity,NIKE INC -CL B,162792177664,162792177664,104.529998779297,36.5489501953125,3.17836472046187,40780998656,US,New York,6049624.5,6133916,10.0128085465699,13.6392182928062,16.41155509099,"NIKE, Inc. designs, develops, and markets athletic footwear, apparel, equipment, and accessory products for men, women, and children. The Company sells its products worldwide to retail stores, through its own stores, subsidiaries, and distributors."
CRM US Equity,SALESFORCE.COM INC,161638006784,161638006784,182.229995727539,313.286529541016,12.0450051717951,15849999872,US,New York,4833590,5094992.5,19.2566072732951,19.2610330190771,21.0258299927399,"salesforce.com, inc. designs and develops enterprise software. The Company supplies a customer relationship management service to businesses worldwide providing a technology platform for customers and developers to build and run business applications. Clients uses salesforce.com to manage their customer, sales, and operational data."
BUD US Equity,ANHEUSER-BUSCH INBEV-SPN ADR,161599930368,161599930368,80.0299987792969,20.967586517334,-2.45002695489981,54083999744,BE,New York,932403.5,1155293.125,17.5186167194415,27.6940576567679,25.6896820394589,Anheuser-Busch InBev SA/NV manufactures alcoholic beverages. The Company produces and distributes beers. Anheuser-Busch InBev serves customers worldwide.
BUDFF US Equity,ANHEUSER-BUSCH INBEV SA/NV,161539358720,161539358720,80,20.967586517334,-1.78022959186063,54083999744,BE,OTC US,14284.150390625,33871.9375,14.7353575319223,27.9992391321141,26.2347661387382,Anheuser-Busch InBev SA/NV manufactures alcoholic beverages. The Company produces and distributes beers. Anheuser-Busch InBev serves customers worldwide.
MCD US Equity,MCDONALD'S CORP,159640715264,159640715264,211.979995727539,26.8157825469971,7.27189670199047,20890500096,US,New York,3279131.5,4061104.25,10.3861653287028,14.4634976410966,17.0889140284913,McDonald's Corporation franchises and operates fast-food restaurants in the global restaurant industry. The Company's restaurants serves a variety of value-priced menu products in countries around the world.
MDT US Equity,MEDTRONIC PLC,159545131008,159545131008,119.029998779297,27.6306133270264,4.9184680309867,30890999808,IR,New York,4034208.75,4080230.5,12.9083179659821,13.3293305351584,15.0062866497665,"Medtronic, PLC develops therapeutic and diagnostic medical products. The Company's principal products include those for bradycardia pacing, tachyarrhythmia management, atrial fibrillation management, heart failure management, heart valve replacement, malignant and non-malignant pain, and movement disorders. Medtronic's products are sold worldwide."
HSBC US Equity,HSBC HOLDINGS PLC-SPONS ADR,157508861952,157508861952,38.7700004577637,12.0331249237061,-0.818622905027111,55422000128,GB,New York,1582665.625,2179675,12.6358016564237,14.9624277722218,15.1709796423284,"HSBC Holdings plc is the holding company for the HSBC Group. The Company provides a variety of international banking and financial services, including retail and corporate banking, trade, trusteeship, securities, custody, capital markets, treasury, private and investment banking, and insurance. HSBC Holdings operates worldwide."
ABT US Equity,ABBOTT LABORATORIES,157392551936,157392551936,89,40.4599876403809,2.89394875963545,31355000320,US,New York,4875281.5,4672827,12.9460666957087,12.4754146108789,16.4247312221498,"Abbott Laboratories discovers, develops, manufactures, and sells a broad and diversified line of health care products and services. The Company's products include pharmaceuticals, nutritional, diagnostics, and vascular products. Abbott markets its products worldwide through affiliates and distributors."
BMY US Equity,BRISTOL-MYERS SQUIBB CO,156191473664,156191473664,66.7200012207031,15.3105344772339,4.67987832887318,24173000192,US,New York,13411712,18579354,16.6165245176774,16.2511241276434,16.2758023562322,"Bristol-Myers Squibb Company is a global biopharmaceutical company. The Company develops, licenses, manufactures, markets, and sells pharmaceutical and nutritional products. Bristol-Myers Squibb products and experimental therapies address cancer, heart disease, HIV and AIDS, diabetes, rheumatoid arthritis, hepatitis, organ transplant rejection, and psychiatric disorders."
HBCYF US Equity,HSBC HOLDINGS PLC,154990018560,154990018560,7.63000011444092,12.0331249237061,0.131236601470142,55422000128,GB,OTC US,31539.099609375,17212.6875,21.8706356531355,23.5591362631547,23.3658856788452,"HSBC Holdings plc is the holding company for the HSBC Group. The Company provides a variety of international banking and financial services, including retail and corporate banking, trade, trusteeship, securities, custody, capital markets, treasury, private and investment banking, and insurance. HSBC Holdings operates worldwide."
NVDA US Equity,NVIDIA CORP,152559353856,152559353856,249.279998779297,68.7229919433594,5.94134957340564,10018000128,US,NASDAQ GS,7292442,7948904,20.9700311761132,26.5453100680602,28.8860998287273,"NVIDIA Corporation designs, develops, and markets three dimensional (3D) graphics processors and related software. The Company offers products that provides interactive 3D graphics to the mainstream personal computer market."
RY CN Equity,ROYAL BANK OF CANADA,152438751232,152438751232,107.059997558594,12.1719789505005,4.19464482588199,67454999552,CA,Toronto,4063347,3973940,7.37536,7.844133,8.608089,"Royal Bank of Canada is a diversified financial services company. The Company provides personal and commercial banking, wealth management services, insurance, corporate and investment banking, and transaction processing services. Royal Bank offers its services to personal, business, public sector and institutional clients with operations worldwide."
UN US Equity,UNILEVER N V -NY SHARES,149931950080,149931950080,56.7999992370605,14.3534440994263,-1.14862488327199,50755999744,GB,New York,1349109.875,1312045.125,25.3596439617605,19.8936627279124,18.7267835251516,"Unilever N.V. manufactures branded and packaged consumer goods, including food, detergents, fragrances, home, and personal care products. Dually listed with ULVR LN."
UL US Equity,UNILEVER PLC-SPONSORED ADR,149740978176,149740978176,57.3400001525879,14.5142402648926,0.297362233841958,50755999744,GB,New York,886896.625,885527.3125,32.0080673248598,23.9540921306518,21.4122271720265,"Unilever PLC manufactures branded and packaged consumer goods, including food, detergents, fragrances, home and personal care products. Dually listed with UNA NA."
UNLYF US Equity,UNILEVER PLC,149700771840,149700771840,57.6893005371094,14.5142402648926,0.329218325407599,50755999744,GB,OTC US,584.049987792969,536.109375,#N/A N/A,#N/A N/A,#N/A N/A,"Unilever PLC manufactures branded and packaged consumer goods, including food, detergents, fragrances, home and personal care products. Dually listed with UNA NA."
UNLVF US Equity,UNILEVER NV,149700771840,149700771840,56.0999984741211,14.3534440994263,-2.09424219706327,50755999744,GB,OTC US,8704.2001953125,6375.984375,#N/A N/A,#N/A N/A,#N/A N/A,"Unilever N.V. manufactures branded and packaged consumer goods, including food, detergents, fragrances, home, and personal care products. Dually listed with ULVR LN."
NFLX US Equity,NETFLIX INC,148860813312,148860813312,339.670013427734,108.520767211914,4.9757411809134,18875853824,US,NASDAQ GS,5452368.5,6749731,28.9402619870783,26.4714728917382,32.0996972045997,"Netflix Inc. is an Internet subscription service for watching television shows and movies. Subscribers can instantly watch unlimited television shows and movies streamed over the Internet to their televisions, computers, and mobile devices and in the United States, subscribers can receive standard definition DVDs and Blu-ray Discs delivered to their homes."
PTR US Equity,PETROCHINA CO LTD -ADR,148449558528,148449558528,50.9500007629395,15.0844421386719,1.23186749320206,2458057048064,CH,New York,103238.453125,97354.65625,21.0176002892976,23.9231481854909,23.0643585937072,"PetroChina Company Limited operates as an oil and gas company. The Company offers crude oil and oil products exploration, development, production and marketing. PetroChina also markets petrochemical products and derivative chemicals."
PCCYF US Equity,PETROCHINA CO LTD-H,148401504256,148401504256,0.506449997425079,15.0844421386719,0.685879980187076,2458057048064,CH,OTC US,2500.69995117187,4225.1875,#N/A N/A,#N/A N/A,#N/A N/A,"PetroChina Company Limited operates as an oil and gas company. The Company offers crude oil and oil products exploration, development, production and marketing. PetroChina also markets petrochemical products and derivative chemicals."
BACHF US Equity,BANK OF CHINA LTD-H,147548110848,147548110848,0.439999997615814,4.84835195541382,6.02409794292877,921890996224,CH,OTC US,6742,59438.1875,#N/A N/A,#N/A N/A,#N/A N/A,"Bank of China Limited provides banking services. The Company offers deposits, loans, foreign currency transaction, fund settlement, and other services. Bank of China provides its services to individuals, enterprises, and other clients."
BACHY US Equity,BANK OF CHINA-UNSPN ADR,147512082432,147512082432,10.6099996566772,4.84835195541382,-0.188151058780339,921890996224,CH,OTC US,37074.44921875,40670.28125,14.2846938390372,16.5867818221289,15.5786051987049,"Bank of China Limited provides banking services. The Company offers deposits, loans, foreign currency transaction, fund settlement, and other services. Bank of China provides its services to individuals, enterprises, and other clients."
NONOF US Equity,NOVO NORDISK A/S-B,147310624768,147310624768,61.25,25.5110816955566,5.87727159128602,119335999488,DE,OTC US,28599.599609375,29105.515625,26.4437996503436,25.9359055913787,24.9338870263605,"Novo Nordisk A/S develops, produces, and markets pharmaceutical products. The Company focuses on diabetes care and offers insulin delivery systems and other diabetes products. Novo Nordisk also works in areas such as haemostatis management, growth disorders, and hormone replacement therapy. The Company offers educational and training materials. Novo Nordisk markets worldwide."
